NCG	NCC	NHC	NHU	NHG	Name
#!{Type}E	E	E	E	E	T
0.0876892134547234	0.65525496006012	0.312184780836105	-1.73355865478516	0.678429663181305	tb1rb
-1.94235110282898	NaN	NaN	NaN	-1.55670642852783	tba1
1.77829539775848	-0.998845815658569	-0.0595920719206333	-0.903552889823914	0.131480917334557	tba1c
0.761967301368713	-1.02867650985718	0.947499394416809	-0.68079024553299	-1.87488973140717	tba1d
-0.993467032909393	NaN	NaN	NaN	-1.98112225532532	tba4a
1.69576609134674	-0.0127157429233193	-0.0332106873393059	-0.477723956108093	0.191105291247368	tbb4
-1.34227406978607	NaN	NaN	NaN	-2.01059436798096	tbca
-1.32750821113586	NaN	NaN	NaN	-1.9405517578125	tbcb
-1.72361505031586	NaN	NaN	NaN	-1.81057572364807	tbcd
-1.10734558105469	NaN	NaN	NaN	-1.74875819683075	tbg1
-0.571774899959564	-0.625086426734924	1.49244427680969	1.06197559833527	-0.625508606433868	tbl3
-0.0103025147691369	-0.51811820268631	-0.17848913371563	-0.959885895252228	1.66679573059082	tcf20
0.42309707403183	-0.574059307575226	0.138099804520607	-0.354866951704025	-1.27880930900574	tcp4
-1.23781776428223	NaN	0.70710676908493	-0.70710676908493	-1.84239661693573	tcpa
-1.22738766670227	NaN	NaN	NaN	-1.59024250507355	tcpb
1.19001293182373	-0.565418720245361	0.418836206197739	-1.04343044757843	-1.7244211435318	tcpd
-0.00922272261232138	-0.826527833938599	0.379828840494156	1.4666223526001	-1.01070058345795	tcpe
-1.66799354553223	NaN	NaN	NaN	-1.86348569393158	tcpg
-1.35763144493103	-0.0448041297495365	0.849536299705505	0.585683405399323	-1.39041554927826	tcph
-1.11049461364746	NaN	NaN	NaN	-1.7725784778595	tcpq
-0.70710676908493	NaN	0.70710676908493	NaN	-1.9462217092514	tcpz
-1.03035151958466	NaN	NaN	NaN	-1.95338189601898	tcrg1
-1.77260744571686	NaN	NaN	NaN	-1.35424482822418	tctp
